"geodata.lon","geodata.lat"
-80.1300455,25.790654
-95.712891,37.09024
-74.0059728,40.7127753
-77.4605399,38.3031837
-97.7430608,30.267153
-89.3985283,32.3546679
-76.4921829,38.9784453
-93.0899578,44.9537029
-82.9987942,39.9611755
-85.1393513,41.079273
-84.2700179,37.8393332
-97.330053,37.6871761
-81.5157535,27.6648274
-84.027655,36.0318578
-84.9877094,32.4609764
-73.9712488,40.7830603
-79.3831843,43.653226
-119.4179324,36.778261
-79.3831843,43.653226
-97.3307658,32.7554883
-79.9558968,39.629526
-116.419389,34.9592083
-86.902298,32.3182314
-76.5834518,38.5531353
-95.712891,37.09024
-82.0430445,29.8314705
-73.9712488,40.7830603
-118.2436849,34.0522342
-120.7401385,47.7510741
-82.1887444,36.5951059
-75.1652215,39.9525839
-88.7878678,43.7844397
-86.158068,39.768403
-87.6297982,41.8781136
-87.6297982,41.8781136
-87.6297982,41.8781136
-79.9958864,40.4406248
-74.4056612,40.0583238
-91.8318334,35.20105
-86.8103567,33.5185892
-91.8318334,35.20105
-95.9347894,36.7530032
-95.712891,37.09024
-111.9400054,33.4255104
-74.9511079,39.9263825
-82.1887444,36.5951059
-122.1865055,47.1770457
-80.4549026,38.5976262
-74.4056612,40.0583238
-106.0186025,33.073973
-95.7243335,37.2321077
-82.4571776,27.950575
-116.2023137,43.6150186
-84.2807329,30.4382559
-118.2436849,34.0522342
-118.2436849,34.0522342
-93.2720984,30.0307676
-86.8103567,33.5185892
-96.56388,32.9029017
-87.6297982,41.8781136
-80.4549026,38.5976262
-76.6121893,39.2903848
-82.3940104,34.8526176
-95.712891,37.09024
-74.0059728,40.7127753
-91.6656232,41.9778795
-74.0059728,40.7127753
-121.0768901,38.8965654
-95.4260876,29.7792969
-95.712891,37.09024
-91.7336846,35.2468204
-94.5106455,39.192297
-78.6568942,37.4315734
-71.4948322,42.8678693
-119.4179324,36.778261
-95.3698028,29.7604267
-122.6587185,45.5122308
-79.3831843,43.653226
-119.4179324,36.778261
-93.1337856,35.2784173
-120.7401385,47.7510741
-77.0909809,38.8816208
153.4156434,-27.9684715
-95.712891,37.09024
-91.8318334,37.9642529
-97.2691817,32.7995738
-111.6585337,40.2338438
-73.134961,40.789142
-104.7091322,40.4233142
-105.2551187,54.5259614
-82.1888089,36.595141
-95.712891,37.09024
-95.712891,37.09024
-84.5037164,38.0405837
-155.5827818,19.8967662
-85.3096801,35.0456297
-86.2483921,43.2341813
-97.330053,37.6871761
-115.1398296,36.1699412
-78.898619,35.9940329
-75.9632546,41.3361911
-79.9310512,32.7764749
-95.5824846,35.2873206
-85.8054879,30.1765914
-88.6000478,37.0833893
-86.5804473,35.5174913
-81.3578859,41.1536674
-86.158068,39.768403
-75.1652215,39.9525839
-119.4179324,36.778261
-94.2020084,46.3526733
-86.7816016,36.1626638
-121.8863286,37.3382082
-95.712891,37.09024
-73.9441579,40.6781784
-99.9018131,31.9685988
-95.3102505,29.7751825
-87.1788854,37.2011539
-81.1637245,33.836081
-122.9006951,47.0378741
-73.134961,40.789142
-122.1430195,37.4418834
-113.4909267,53.544389
-118.2436849,34.0522342
-96.3344068,30.627977
-96.7969879,32.7766642
-75.1652215,39.9525839
-95.7243335,37.2321077
-95.7243335,37.2321077
-96.3344068,30.627977
-79.0192997,35.7595731
-95.3698028,29.7604267
-95.3698028,29.7604267
-85.323214,51.253775
-84.8732835,38.2009055
-82.9000751,32.1656221
-74.0059728,40.7127753
-122.3320708,47.6062095
-104.990251,39.7392358
-118.2436849,34.0522342
-98.8719843,30.2752011
-74.0059728,40.7127753
-77.0368707,38.9071923
-81.0228331,29.2108147
-82.9987942,39.9611755
-117.4260465,47.6587802
-71.0588801,42.3600825
-95.712891,37.09024
-79.5394625,43.8430176
-77.0368707,38.9071923
-106.346771,56.130366
151.644233,-32.9738
-113.625642,53.6304753
-118.2436849,34.0522342
-98.4936282,29.4241219
-73.9441579,40.6781784
-119.4179324,36.778261
-87.6297982,41.8781136
-96.7969879,32.7766642
-84.2946539,37.7478572
-122.5801293,47.329264
-72.3378744,43.3728635
-75.1652215,39.9525839
-95.3698028,29.7604267
-95.712891,37.09024
-90.5072573,41.5262641
-119.4179324,36.778261
-119.4179324,36.778261
-106.346771,56.130366
-83.0363633,42.3149367
-83.0363633,42.3149367
-84.3879824,33.7489954
-84.3879824,33.7489954
-84.3879824,33.7489954
-85.323214,51.253775
-73.6834621,41.0192641
-99.9018131,31.9685988
-93.7501789,32.5251516
-118.2436849,34.0522342
-117.3505939,33.1580933
-74.0059728,40.7127753
-94.6267873,39.1155314
-122.6587185,45.5122308
-122.2913078,37.8271784
-118.2436849,34.0522342
-117.181664,32.8200775
-94.518335,38.806797
-86.5804473,35.5174913
-96.7969879,32.7766642
-113.4909267,53.544389
-74.0059728,40.7127753
-95.3698028,29.7604267
-85.6023643,44.3148443
-81.1826527,42.7777214
-82.9987942,39.9611755
-82.9987942,39.9611755
-115.1398296,36.1699412
-93.097702,41.8780025
-84.3879824,33.7489954
-84.3879824,33.7489954
-84.3879824,33.7489954
-84.3879824,33.7489954
-84.3879824,33.7489954
-84.3879824,33.7489954
-84.3879824,33.7489954
-97.330053,37.6871761
-91.8318334,35.20105
-81.3792365,28.5383355
-75.1652215,39.9525839
-92.2895948,34.7464809
-74.0059728,40.7127753
-74.0059728,40.7127753
-74.0059728,40.7127753
-95.712891,37.09024
-111.9260519,33.4941704
-95.712891,37.09024
-121.6555013,36.6777372
-82.907123,40.4172871
-116.419389,34.9592083
-70.9370252,43.138948
-99.9018131,31.9685988
-94.2471515,36.0420248
-95.712891,37.09024
-87.2169149,30.421309
-98.6157748,29.5919459
-84.5037164,38.0405837
-95.712891,37.09024
-86.902298,32.3182314
-70.9862693,42.374776
-86.8026123,33.4939473
-81.5157535,27.6648274
-84.3879824,33.7489954
-84.3879824,33.7489954
-118.2436849,34.0522342
-77.1945247,41.2033216
-89.3985283,32.3546679
-91.1871466,30.4514677
-84.3879824,33.7489954
-95.6349463,29.6196787
-99.9018131,31.9685988
-7.6920536,53.1423672
-7.6920536,53.1423672
-86.3313602,32.4979127
-90.1994042,38.6270025
-76.6246886,39.1626084
-114.7420408,44.0682019
-95.1413479,35.9325964
-81.6943605,41.49932
-81.6943605,41.49932
-116.419389,38.8026097
-71.3824374,42.4072107
-87.6297982,41.8781136
-118.4003563,34.0736204
-111.8910474,40.7607793
-84.5499327,33.952602
-119.4179324,36.778261
-79.4196783,44.6082465
-78.1108342,38.2454106
-82.9000751,32.1656221
-117.1610838,32.715738
-95.7150582,37.0901287
-79.9958864,40.4406248
-97.1166788,33.937045
-90.0489801,35.1495343
-120.5542012,43.8041334
-74.0059728,40.7127753
-95.712891,37.09024
-82.9000751,32.1656221
-95.3698028,29.7604267
-74.0487493,40.1940022
-86.1066526,39.6136578
-19.020835,64.963051
-105.2705456,40.0149856
-87.6297982,41.8781136
-81.3792365,28.5383355
-74.0059728,40.7127753
-74.0059728,40.7127753
-92.3340724,38.9517053
-95.992371,36.1510981
-78.6568942,37.4315734
-118.2436849,34.0522342
-74.0059728,40.7127753
-74.0059728,40.7127753
-120.8958242,38.8375215
-95.3698028,29.7604267
-121.2907796,37.9577016
-121.2907796,37.9577016
-96.7969879,32.7766642
-84.3879824,33.7489954
-120.5542012,43.8041334
-97.0403352,32.8998091
-77.0863383,35.0821039
-89.4012302,43.0730517
-112.0077881,33.4372686
-122.3320708,47.6062095
-95.712891,37.09024
-122.4194155,37.7749295
-119.4179324,36.778261
-80.579511,35.4087517
-80.8431267,35.2270869
-69.4454689,45.253783
-99.9018131,31.9685988
-88.1535352,41.7508391
-117.1610838,32.715738
-95.712891,37.09024
-87.6297982,41.8781136
-88.1535352,41.7508391
-118.2436849,34.0522342
-84.2700179,37.8393332
-82.907123,40.4172871
-85.323214,51.253775
-85.323214,51.253775
-82.9507363,39.8789527
-99.9018131,31.9685988
-122.272747,37.8715926
-117.1610838,32.715738
-117.1610838,32.715738
-117.1610838,32.715738
-87.6297982,41.8781136
-75.1652215,39.9525839
-118.1937395,33.7700504
-122.4194155,37.7749295
-85.6023643,44.3148443
-98.6897451,29.5780056
-95.7243335,37.2321077
-71.0588801,42.3600825
-121.8863286,37.3382082
-104.990251,39.7392358
-104.990251,39.7392358
-79.2468626,43.1593745
-111.6946475,40.2968979
-81.5615135,39.2667418
-71.4061876,41.9721816
-83.357567,33.9519347
-82.6501332,34.5034394
-81.6745517,36.216795
-84.3882739,33.7604519
-121.3153096,44.0581728
-79.9310512,32.7764749
-97.396381,27.8005828
-74.0059728,40.7127753
-95.712891,37.09024
-95.712891,37.09024
-71.1550451,41.7014912
-89.1523353,45.140245
-93.2259349,44.0855572
-98.4864829,45.4646985
-73.567256,45.5016889
-73.567256,45.5016889
-73.567256,45.5016889
-78.4766781,38.0293059
-91.9623327,30.9842977
-71.0588801,42.3600825
-75.1652215,39.9525839
-73.567256,45.5016889
-117.7197785,34.0966764
-77.0368707,38.9071923
-97.7430608,30.267153
-119.3473379,36.2077288
133.775136,-25.274398
-84.1916069,39.7589478
-95.712891,37.09024
-88.2825668,42.0354084
-118.2436849,34.0522342
-97.1383744,49.895136
-119.4179324,36.778261
-80.1917902,25.7616798
-82.9000751,32.1656221
-76.4730122,37.0870821
-76.6412712,39.0457549
-82.907123,40.4172871
-119.4179324,36.778261
-93.2922989,37.2089572
-114.0708459,51.0486151
-113.4909267,53.544389
-79.0192997,35.7595731
-104.990251,39.7392358
-119.4179324,36.778261
-122.4229555,37.8269775
-79.0192997,35.7595731
-82.9000751,32.1656221
-115.1175013,36.1988592
-80.1917902,25.7616798
-121.4943996,38.5815719
-121.4943996,38.5815719
-114.7420408,44.0682019
-73.087749,41.6032207
-95.712891,37.09024
-95.7243335,37.2321077
-80.8431267,35.2270869
-69.4454689,45.253783
-69.4454689,45.253783
-97.0916692,31.8023831
-97.7430608,30.267153
-81.5322149,28.6934076
-78.6568942,37.4315734
-74.6514481,40.3439888
-95.712891,37.09024
-95.712891,37.09024
-74.0059728,40.7127753
-82.9000751,32.1656221
-74.0059728,40.7127753
-74.0059728,40.7127753
-74.0059728,40.7127753
-72.0181743,41.4456444
-77.0368707,38.9071923
-85.6023643,44.3148443
-77.1945247,41.2033216
-95.712891,37.09024
-71.0588801,42.3600825
-84.3879824,33.7489954
-93.3563405,45.0941315
-71.3824374,42.4072107
-75.1652215,39.9525839
-93.262284,44.934949
-80.4139393,37.2295733
-118.2436849,34.0522342
-81.5190053,41.0814447
-84.2700179,37.8393332
-74.0059728,40.7127753
-95.712891,37.09024
-119.4179324,36.778261
-116.419389,34.9592083
-99.9018131,31.9685988
-99.9018131,31.9685988
-99.9018131,31.9685988
-122.2059833,47.6768927
-85.323214,51.253775
-79.0192997,35.7595731
-76.6412712,39.0457549
-84.5120196,39.1031182
-92.4421011,35.0886963
-113.4909267,53.544389
-77.0909809,38.8816208
-73.9441579,40.6781784
-73.9752147,40.7757506
-74.4056612,40.0583238
-79.0192997,35.7595731
-76.9758274,38.9097608
-73.4081575,41.117744
-93.2650108,44.977753
-81.5157535,27.6648274
-94.6858998,46.729553
-74.0059728,40.7127753
-99.9018131,31.9685988
-91.8318334,35.20105
-96.994174,33.046233
-82.907123,40.4172871
-80.8431267,35.2270869
-80.1917902,25.7616798
-87.6297982,41.8781136
-81.655651,30.3321838
-92.0962552,34.6964808
-94.4235482,35.949526
-99.9018131,31.9685988
-82.907123,40.4172871
-111.0937311,34.0489281
-93.6001278,41.7317884
-94.4893924,49.7670416
-99.9018131,31.9685988
-89.3985283,40.6331249
-80.0533746,26.7153424
-80.0533746,26.7153424
-79.9958864,40.4406248
-85.7584557,38.2526647
-85.7584557,38.2526647
-85.7584557,38.2526647
-106.346771,56.130366
-95.712891,37.09024
-73.134961,40.789142
-80.8431267,35.2270869
-82.9000751,32.1656221
-101.9982275,33.6889728
-96.7025955,40.813616
-89.4012302,43.0730517
-81.655651,30.3321838
-81.655651,30.3321838
-94.6858998,46.729553
-94.6858998,46.729553
-94.6858998,46.729553
-87.9064736,43.0389025
-87.9064736,43.0389025
-97.4664324,35.652365
-75.1652215,39.9525839
-75.1652215,39.9525839
-110.9747108,32.2226066
-110.9747108,32.2226066
-121.2907796,37.9577016
-122.2913078,37.8271784
-96.1641892,48.4341394
-90.1994042,38.6270025
-123.0350963,44.9428975
-121.9552356,37.3541079
-91.9623327,30.9842977
-95.7243335,37.2321077
-82.9000751,32.1656221
-118.2436849,34.0522342
133.775136,-25.274398
-85.7584557,38.2526647
-117.1610838,32.715738
-122.272747,37.8715926
-118.2436849,34.0522342
-82.9000751,32.1656221
-106.346771,56.130366
-115.7631232,40.8324211
-85.6023643,44.3148443
-93.2650108,44.977753
-74.0059728,40.7127753
-105.8700901,34.5199402
-118.2436849,34.0522342
-74.0059728,40.7127753
-86.7816016,36.1626638
-88.7878678,43.7844397
-98.4864829,45.4646985
-122.6587185,45.5122308
-87.7932939,41.5731442
-74.0059728,40.7127753
-96.5991593,32.7667955
-119.4179324,36.778261
-93.2349489,45.1607987
-122.6159691,45.4795487
-95.9345034,41.2565369
-82.9000751,32.1656221
-111.0429339,45.6769979
-91.9623327,30.9842977
-91.9623327,30.9842977
-99.9018131,31.9685988
-77.0909809,38.8816208
-77.0909809,38.8816208
-77.0909809,38.8816208
-115.1398296,36.1699412
-95.712891,37.09024
-74.0059728,40.7127753
-71.0588801,42.3600825
-95.712891,37.09024
-81.2452768,42.9849233
-95.3698028,29.7604267
-94.8191285,38.8813958
-99.9018131,31.9685988
-103.7717686,43.9939484
-106.346771,56.130366
-81.2362107,33.9815369
-92.4176324,30.4943669
-84.3879824,33.7489954
-84.3879824,33.7489954
-84.3879824,33.7489954
-122.4194155,37.7749295
8.227512,46.818188
-119.4179324,36.778261
-76.8867008,40.2731911
-91.8318334,35.20105
-91.8318334,35.20105
-77.6088465,43.1565779
-75.1652215,39.9525839
-83.9207392,35.9606384
-95.4612625,30.1658207
-91.1871466,30.4514677
-71.0588801,42.3600825
-81.378447,40.7989473
-95.712891,37.09024
-80.8431267,35.2270869
-80.8431267,35.2270869
-84.170196,33.8081608
-73.9712488,40.7830603
-97.3307658,32.7554883
-95.712891,37.09024
-97.5164276,35.4675602
-81.2452768,42.9849233
-88.4791376,19.1817393
-91.1871466,30.4514677
-85.6023643,44.3148443
-85.6023643,44.3148443
-82.9987942,39.9611755
-77.297508,18.109581
-74.0059728,40.7127753
-74.0059728,40.7127753
-85.9404185,37.8427946
-118.2436849,34.0522342
-95.712891,37.09024
-74.4056612,40.0583238
-74.307282,40.4128551
-95.712891,37.09024
-99.9018131,31.9685988
-81.3031179,29.028318
-75.1652215,39.9525839
-75.1652215,39.9525839
-74.0059728,40.7127753
-119.4179324,36.778261
-80.2532249,26.3107774
-117.1610838,32.715738
-118.2436849,34.0522342
-97.3307658,32.7554883
-77.0451718,38.9024459
-122.0307963,36.9741171
-74.0059728,40.7127753
-97.7430608,30.267153
-80.6326916,26.3013917
-120.7401385,47.7510741
-82.9000751,32.1656221
-74.0059728,40.7127753
-80.2521157,26.0764783
-77.297508,18.109581
-81.5157535,27.6648274
-98.4842465,39.011902
-118.2436849,34.0522342
-99.9018131,31.9685988
-87.6297982,41.8781136
-95.712891,37.09024
-97.7430608,30.267153
-86.8950297,41.7075394
-82.5196037,40.0681192
-76.4427188,41.767575
-120.699516,46.730958
-86.39027,35.8456213
-106.346771,56.130366
-117.1610838,32.715738
-85.6023643,44.3148443
-84.3879824,33.7489954
-72.6624209,42.3471357
-94.9730147,35.9122256
-74.0059728,40.7127753
-122.3320708,47.6062095
-97.1958377,31.4623902
-76.6412712,39.0457549
-79.3831843,43.653226
-78.7811169,35.79154
-71.0588801,42.3600825
-82.1012554,39.3292396
-97.678896,30.5082551
-69.4454689,45.253783
-77.1945247,41.2033216
-80.6659842,28.3180688
-122.3734641,45.4313662
-72.5778415,44.5588028
-91.8223618,35.1128642
-99.9018131,31.9685988
-75.5276699,38.9108325
-95.712891,37.09024
-95.712891,37.09024
-106.346771,56.130366
-74.0059728,40.7127753
-86.7816016,36.1626638
-104.8213634,38.8338816
-120.5478474,46.9965144
-76.6502468,40.2859239
-118.2436849,34.0522342
-95.7243335,37.2321077
-95.7243335,37.2321077
-95.7243335,37.2321077
-95.7243335,37.2321077
-95.7243335,37.2321077
-95.7243335,37.2321077
-73.9441579,40.6781784
-69.4454689,45.253783
-95.712891,37.09024
-106.346771,56.130366
-121.2661625,44.7634519
-91.1871466,30.4514677
-79.0192997,35.7595731
-84.4013462,42.245869
-95.712891,37.09024
-95.712891,37.09024
-95.712891,37.09024
-105.084423,40.5852602
-73.087749,41.6032207
-74.0059728,40.7127753
-86.5804473,35.5174913
-122.4194155,37.7749295
-74.2682258,40.6806453
-118.1164613,34.5794343
-73.9441579,40.6781784
-99.9018131,31.9685988
-122.3320708,47.6062095
-79.3831843,43.653226
-87.0824045,34.761354
-149.0729714,62.4113634
-77.8907839,35.7273509
-82.7116821,41.4561754
-76.6412712,39.0457549
-76.6412712,39.0457549
-76.6412712,39.0457549
-95.712891,37.09024
-95.4343859,29.0338575
-99.9018131,31.9685988
-93.2173758,30.2265949
-86.7816016,36.1626638
-122.6587185,45.5122308
-86.5804473,35.5174913
-90.0489801,35.1495343
-85.6023643,44.3148443
-71.0588801,42.3600825
-118.2436849,34.0522342
-117.1610838,32.715738
-79.3831843,43.653226
-79.0192997,35.7595731
-89.3985283,32.3546679
-94.3674184,32.5448714
-85.6023643,44.3148443
-96.7969879,32.7766642
-71.1097335,42.3736158
-75.1652215,39.9525839
-89.3985283,40.6331249
-95.3698028,29.7604267
-117.1817377,46.7297771
-88.8442674,42.2639098
-73.2573369,40.886209
-122.4194155,37.7749295
-106.4508639,52.9399159
-107.8140452,37.6302699
-95.712891,37.09024
-117.8370968,33.6446621
-106.346771,56.130366
-96.7898034,46.8771863
-86.4808043,36.9685219
-95.712891,37.09024
-95.712891,37.09024
-74.4056612,40.0583238
-74.4056612,40.0583238
-97.7430608,30.267153
-95.712891,37.09024
-96.4049408,42.4963416
-97.342782,31.0982344
-98.4936282,29.4241219
-98.4936282,29.4241219
-98.4936282,29.4241219
-88.3303618,42.1816908
-82.9987942,39.9611755
-74.0059728,40.7127753
-95.712891,37.09024
-76.6412712,39.0457549
-75.7893604,41.3259134
-81.457896,41.5192189
-95.712891,37.09024
-101.8551665,33.5778631
-76.5018807,42.4439614
-79.0192997,35.7595731
-90.1994042,38.6270025
-103.4033685,20.6626197
-80.244216,36.0998596
-74.6868815,39.8558488
-96.9209135,32.7078751
-86.8103567,33.5185892
-70.934205,41.6362152
-74.113198,40.8814882
-72.5778415,44.5588028
-72.5778415,44.5588028
-84.2700179,37.8393332
-80.4549026,38.5976262
-87.6297982,41.8781136
-79.9958864,40.4406248
-77.6088465,43.1565779
-77.6088465,43.1565779
-80.2767327,26.6514503
-74.0059728,40.7127753
-74.0059728,40.7127753
-74.0059728,40.7127753
-74.0059728,40.7127753
-74.0059728,40.7127753
-74.0059728,40.7127753
-122.2059833,47.6768927
-122.2059833,47.6768927
-122.2059833,47.6768927
-122.3320708,47.6062095
-98.4842465,39.011902
-95.712891,37.09024
-95.3698028,29.7604267
-74.4056612,40.0583238
-95.3698028,29.7604267
-95.3698028,29.7604267
-74.0059728,40.7127753
-80.4549026,38.5976262
-81.6326234,38.3498195
-99.9018131,31.9685988
-85.6023643,44.3148443
-0.1277583,51.5073509
-80.8431267,35.2270869
-93.7501789,32.5251516
-122.3320708,47.6062095
-122.3320708,47.6062095
-82.9987942,39.9611755
-87.1213953,35.9820074
-4.2026458,56.4906712
-97.1466695,31.549333
-86.8103567,33.5185892
-71.0588801,42.3600825
-95.712891,37.09024
-85.5016423,36.162839
-79.9958864,40.4406248
-87.5675222,38.3553236
-95.712891,37.09024
-118.2436849,34.0522342
-122.3916754,40.5865396
-78.792272,42.9790067
-115.1398296,36.1699412
-115.1398296,36.1699412
-81.6943605,41.49932
-118.2436849,34.0522342
-91.9623327,30.9842977
-87.6297982,41.8781136
-88.0809036,41.9575285
-82.9987942,39.9611755
-90.1848103,32.2987573
-90.1848103,32.2987573
-79.3831843,43.653226
-85.6023643,44.3148443
-79.9958864,40.4406248
-95.7150582,37.0901287
-118.2436849,34.0522342
-2.13125,49.214439
-77.0909809,38.8816208
-79.7919754,36.0726354
-81.4845585,41.1339449
-117.1610838,32.715738
-103.0926652,31.8576265
-103.0926652,31.8576265
-117.2712717,32.8328112
-93.2650108,44.977753
-120.5542012,43.8041334
-120.5542012,43.8041334
-73.064036,41.2306979
-118.2436849,34.0522342
-81.6943605,41.49932
-119.2945199,34.2804923
-81.4456706,40.4897871
-90.0715323,29.9510658
-79.7919754,36.0726354
-118.1937395,33.7700504
-94.4155068,39.0911161
-94.4155068,39.0911161
-101.0020119,47.5514926
-95.9345034,41.2565369
-73.567256,45.5016889
-77.6088465,43.1565779
-77.1527578,39.0839973
-84.2700179,37.8393332
-84.2700179,37.8393332
-74.0059728,40.7127753
9.501785,56.26392
-81.0250784,34.9248667
-74.6796651,40.2115109
-95.712891,37.09024
-95.7974526,36.060949
-95.7974526,36.060949
-118.3089661,34.1808392
-119.4179324,36.778261
-71.396725,42.0834313
-71.396725,42.0834313
-84.2700179,37.8393332
-94.7151865,39.0228485
-92.9376887,47.4271546
-95.712891,37.09024
-84.5037164,38.0405837
-84.3879824,33.7489954
-122.2059833,47.6768927
-106.346771,56.130366
-118.4517449,33.9802893
-73.4948445,41.146763
-75.977985,36.8529263
-110.9747108,32.2226066
-74.0059728,40.7127753
-85.6023643,44.3148443
-96.7025955,40.813616
-75.6971931,45.4215296
-82.5514869,35.5950581
-82.5514869,35.5950581
-79.4922606,39.871742
-95.712891,37.09024
-94.729097,31.3382406
-75.4279748,38.9126129
-73.2006639,41.2428563
-78.0501099,36.0757249
-85.7584557,38.2526647
-94.1680158,42.4974694
-76.4921829,38.9784453
-82.3248262,29.6516344
-81.7195533,33.5604168
-116.419389,34.9592083
-118.2395182,34.067789
-81.3444573,35.7344538
-81.3444573,35.7344538
-117.1610838,32.715738
-114.0708459,51.0486151
-95.712891,37.09024
-81.7831674,32.4487876
-81.1606401,36.1459649
-84.4277001,33.6407282
-87.6297982,41.8781136
-97.7430608,30.267153
-74.0059728,40.7127753
-75.1652215,39.9525839
-117.1610838,32.715738
-95.712891,37.09024
-74.0059728,40.7127753
-99.9018131,31.9685988
-85.6680863,42.9633599
-77.0788667,38.9692771
-93.1826784,44.4616634
-93.1826784,44.4616634
-87.677251,34.79981
-83.985,42.43472
-95.3698028,29.7604267
-97.7430608,30.267153
-70.8226541,43.9653889
-86.902298,32.3182314
-118.2436849,34.0522342
-7.6920536,53.1423672
-97.1383744,49.895136
-80.7709014,34.7204257
-87.6297982,41.8781136
-118.2436849,34.0522342
-95.712891,37.09024
-73.567256,45.5016889
-98.2436625,35.072562
-77.0368707,38.9071923
-96.7969879,32.7766642
-80.8431267,35.2270869
-119.4179324,36.778261
-94.6858998,46.729553
-97.8530686,30.5788055
-77.0368707,38.9071923
-82.9987942,39.9611755
-76.6121893,39.2903848
-95.712891,37.09024
-95.712891,37.09024
-95.7243335,37.2321077
-76.8099041,18.0178743
-76.8099041,18.0178743
-71.0952891,42.5256563
-97.1383744,49.895136
-95.712891,37.09024
-117.7197785,34.0966764
-95.712891,37.09024
-79.9958864,40.4406248
-111.8389726,40.5649781
-111.8389726,40.5649781
-118.2436849,34.0522342
-73.567256,45.5016889
-71.0588801,42.3600825
-71.0588801,42.3600825
-71.0588801,42.3600825
-71.0588801,42.3600825
-79.9414266,37.2709704
-90.0715323,29.9510658
-90.0715323,29.9510658
-90.0715323,29.9510658
-90.0715323,29.9510658
-90.0715323,29.9510658
-118.2436849,34.0522342
-95.9345034,41.2565369
-95.9345034,41.2565369
-81.2452768,42.9849233
-75.3878525,43.3447295
-97.092877,35.0077519
-97.092877,35.0077519
-77.1945247,41.2033216
-118.2436849,34.0522342
-74.0059728,40.7127753
-81.5157535,27.6648274
-81.407571,28.2919557
-75.1652215,39.9525839
-117.1610838,32.715738
-94.5785667,39.0997265
-94.5785667,39.0997265
-84.1593818,39.6283928
-95.712891,37.09024
-91.9623327,30.9842977
-86.5804473,35.5174913
-121.8946761,36.6002378
-118.2436849,34.0522342
-84.3879824,33.7489954
-95.712891,37.09024
-71.3824374,42.4072107
-116.5452921,33.8302961
-116.5452921,33.8302961
-119.4179324,36.778261
-85.6023643,44.3148443
-83.9207392,35.9606384
-83.5378674,41.6528052
-95.3698028,29.7604267
-77.0368707,38.9071923
-95.712891,37.09024
-97.7430608,30.267153
-122.7094767,42.1945758
-97.0583681,36.1156071
-82.9000751,32.1656221
-97.1383744,49.895136
-73.087749,41.6032207
-95.712891,37.09024
-79.3831843,43.653226
-77.8868117,34.2103894
-122.6587185,45.5122308
-122.6587185,45.5122308
-95.712891,37.09024
-85.4491291,34.0406553
-77.0368707,38.9071923
-92.4451371,31.3112936
-99.9018131,31.9685988
-112.4506191,42.8621042
-81.2452768,42.9849233
-80.1917902,25.7616798
-122.6587185,45.5122308
-119.4179324,36.778261
-81.378447,40.7989473
-86.5804473,35.5174913
-118.4003563,34.0736204
-97.1330683,33.2148412
-81.2214708,35.6698552
-91.8523711,36.7281154
-84.5120196,39.1031182
-97.7430608,30.267153
-77.0947092,38.984652
-122.3320708,47.6062095
-94.6858998,46.729553
-94.6858998,46.729553
-70.8095018,43.2345292
-78.6568942,37.4315734
-85.7584557,38.2526647
-78.6568942,37.4315734
-79.8961647,41.0072854
-75.1652215,39.9525839
-77.297508,18.109581
-74.4056612,40.0583238
-75.1652215,39.9525839
-95.712891,37.09024
-75.662732,41.4137004
-84.2940899,34.0753762
-78.6568942,37.4315734
-99.9018131,31.9685988
-82.2962268,34.9203946
-75.5483909,39.744655
-74.4056612,40.0583238
-74.0059728,40.7127753
-118.2436849,34.0522342
-95.712891,37.09024
-81.3444573,35.7344538
-81.1637245,33.836081
-119.9967079,46.2148534
-88.0132958,44.5133188
-99.9018131,31.9685988
-99.9018131,31.9685988
-94.5812997,39.0981947
-122.4194155,37.7749295
-122.4194155,37.7749295
-83.3732373,37.1609254
-95.9759018,36.1130562
-84.5037164,38.0405837
-122.7010984,38.3396367
-118.430206,34.002975
-118.430206,34.002975
-109.7869527,44.2642998
-114.7420408,44.0682019
-114.6276916,32.6926512
-77.0368707,38.9071923
-95.7243335,37.2321077
-95.3698028,29.7604267
-77.0368707,38.9071923
-99.9018131,31.9685988
-88.6089917,44.7822064
-122.4194155,37.7749295
-86.7816016,36.1626638
-122.9006951,47.0378741
-114.9817213,36.0395247
-74.0059728,40.7127753
-77.297508,18.109581
-71.0588801,42.3600825
-77.1527578,39.0839973
-95.712891,37.09024
-95.712891,37.09024
-98.4936282,29.4241219
-79.1096901,36.0263022
-76.6121893,39.2903848
-84.5037164,38.0405837
-118.2436849,34.0522342
-83.9207392,35.9606384
-99.9018131,31.9685988
-97.0861443,36.1632108
-106.346771,56.130366
-83.0457538,42.331427
-95.712891,37.09024
-95.712891,37.09024
-121.8863286,37.3382082
-95.712891,37.09024
-95.712891,37.09024
-106.346771,56.130366
-122.4194155,37.7749295
-83.1446485,42.4894801
-83.4482529,39.8864493
-76.8867008,40.2731911
-82.9987942,39.9611755
-73.7562317,42.6525793
-73.7562317,42.6525793
-122.3320708,47.6062095
-81.6326234,38.3498195
-95.9345034,41.2565369
-81.5138602,30.2851533
-97.3972813,42.8711088
-122.4194155,37.7749295
-69.6317121,44.5520105
-83.1218634,41.3503303
-77.0368707,38.9071923
-91.5968958,42.033279
-111.8910474,40.7607793
-84.3879824,33.7489954
-92.3340724,38.9517053
-97.0855948,36.706981
-95.3698028,29.7604267
-84.3879824,33.7489954
-66.6134129,18.0117807
